bibkey,paper,task,subject,choice,r,age,soep,soep_financial,gender,country,city,latitude,longitude
Veldhuizen2022,Veldhuizen 2022,EG,1378,6,1,23,5,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1378,5,0.7226960795838386,23,5,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1379,4,0.466700130244717,21,0,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1379,5,0.6950452356040479,21,0,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1380,3,-0.057219875990413144,27,4,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1380,4,0.5091579401772469,27,4,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1381,3,0.2825426736590452,33,4,1,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1381,4,0.3151710259867832,33,4,1,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1382,3,-0.0012780101527460064,20,2,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1382,6,0.932423620573245,20,2,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1383,3,-0.0012189957918599392,21,3,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1384,4,0.3802499164873734,18,1,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1384,6,1.0765771612664685,18,1,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1385,6,1,21,4,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1385,7,1.3509236641484312,21,4,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1386,3,-0.04172241166466849,26,3,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1386,3,-0.04912900869734586,26,3,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1387,5,0.6948061153525487,29,6,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1387,4,0.4227350295195356,29,6,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1388,3,0.21255812442163,22,3,1,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1388,7,1.2296407224331052,22,3,1,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1389,1,-2.46,34,7,0,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1389,5,0.5874591763503849,34,7,0,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1390,3,0.1402008723444305,24,0,6,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1390,5,0.5602535094274208,24,0,6,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1391,3,0.08363056828733531,23,6,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1391,3,0.19082559041213243,23,6,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1392,3,0.049671422955580025,22,3,1,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1392,3,0.011094335624948132,22,3,1,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1393,6,1,19,7,10,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1393,10,2.75,19,7,10,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1394,1,-2.46,28,8,7,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1394,4,0.44803116129711273,28,8,7,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1395,6,1,23,4,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1395,5,0.5103627168713137,23,4,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1396,4,0.4234831734816544,24,7,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1396,5,0.5863390600914136,24,7,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1397,6,1,20,8,8,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1397,0,-0.61,20,8,8,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1398,3,0.16324514642823482,30,5,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1398,2,-0.3511175236850977,30,5,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1399,4,0.4045841740886681,30,0,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1399,4,0.46033995138946926,30,0,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1400,3,0.15979456646367904,20,7,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1400,5,0.6508584878314287,20,7,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1401,5,0.6509227748028934,28,7,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1401,4,0.39134152474813166,28,7,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1402,3,-0.05505450843134896,21,4,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1402,4,0.5026537122577429,21,4,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1403,6,1,28,2,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1403,5,0.609817905225791,28,2,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1404,3,0.19206189504824575,18,3,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1404,4,0.2100947914319113,18,3,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1405,5,0.5265677396673709,24,4,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1405,7,1.1445096768345684,24,4,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1406,6,1,29,9,10,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1406,7,1.245674911425449,29,9,10,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1407,1,-2.46,25,3,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1407,4,0.4501358420262114,25,3,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1408,3,0.28315260631265116,28,2,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1408,6,0.8707938166731037,28,2,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1409,6,1,17,1,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1410,3,0.253877060287632,18,4,7,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1410,5,0.5840646206075326,18,4,7,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1411,5,0.805568735813722,21,0,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1411,5,0.7534188085142524,21,0,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1412,5,0.9306100279791281,19,7,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1412,7,1.3474531449750067,19,7,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1413,3,0.271089699419681,22,7,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1413,5,0.7648803726676852,22,7,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1414,1,-2.46,19,7,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1414,1,-0.61,19,7,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1415,6,1,41,6,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1415,6,0.9898838803102263,41,6,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1416,3,-0.14230247049359607,21,3,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1416,5,0.5815647509554401,21,3,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1417,3,0.1671529320743866,28,8,8,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1417,4,0.24535432855132966,28,8,8,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1418,1,-2.46,25,5,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1418,4,0.30344984740018843,25,5,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1419,6,1,21,3,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1419,0,-0.61,21,3,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1420,3,0.058100621330086116,26,7,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1420,6,0.9626399491424673,26,7,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1421,4,0.49849258177680894,27,8,8,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1421,5,0.7170504871197045,27,8,8,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1422,6,1,21,3,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1422,4,0.3178482723562047,21,3,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1423,1,-2.46,19,4,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1423,6,0.9508961147069932,19,4,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1424,5,0.5701740816002712,19,6,8,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1424,5,0.6798613750515506,19,6,8,0,Germany,Berlin,52.51250267430032,13.324436617770202
