bibkey;paper;name;link;task;subject;age;gender;choice;r;treatment;inconsistent;soep;dosocial;dohealth;doinvest;dogamble;doethic;dorecre;doall;key;sex;metabibkey;soep_financial
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;1515512;30;1;21;0.26582278481012656;repeated;NA;5;6.5;2.1666667461395264;2.6666667461395264;2.6666667461395264;1.3333333730697632;2.6666667461395264;3;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;3214052;27;0;30;0.42857142857142855;notrial;NA;3;4.5;3.1666667461395264;1.6666666269302368;1.3333333730697632;2.3333332538604736;2.3333332538604736;2.555555582046509;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;71555;27;0;31;0.4492753623188406;explosion;NA;5;5;4.833333492279053;1;1;2;1;2.472222328186035;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;2917312;25;1;55;1.2222222222222223;notrial;NA;7;6;4.333333492279053;2.3333332538604736;2.3333332538604736;3.5;5.833333492279053;4.05555534362793;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;815512;20;1;35;0.5384615384615384;repeated;NA;6;5.666666507720947;3.6666667461395264;1.3333333730697632;1;1.5;3.1666667461395264;2.722222328186035;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;171034;22;1;23;0.2987012987012987;lossaversion;NA;4;5.166666507720947;4.166666507720947;1;1;3.8333332538604736;4.166666507720947;3.222222089767456;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;1116452;22;0;80;4;repeated;NA;9;5.333333492279053;2.6666667461395264;3.6666667461395264;4.666666507720947;1.1666666269302368;6.333333492279053;3.972222328186035;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;415512;23;0;40;0.6666666666666666;repeated;NA;6;5.5;4.833333492279053;3.6666667461395264;4.333333492279053;3.3333332538604736;5.833333492279053;4.583333492279053;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;2414052;25;1;50;1;notrial;NA;2;5.666666507720947;2.3333332538604736;1;1;1.1666666269302368;1.8333333730697632;2.1666665077209473;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;516452;25;1;34;0.5151515151515151;repeated;NA;6;3.5;4.5;4.333333492279053;1;4.166666507720947;4.5;3.6666667461395264;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;211607;24;1;56;1.2727272727272727;5x5;NA;4;5.5;3.6666667461395264;3;1.6666666269302368;2.6666667461395264;4.833333492279053;3.555555582046509;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;50852;22;0;60;1.5;5x5;NA;6;4.5;3;3;1.3333333730697632;2.1666667461395264;3.8333332538604736;2.972222328186035;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;290852;19;1;40;0.6666666666666666;5x5;NA;2;4.666666507720947;3.5;2;1;2.1666667461395264;4.333333492279053;2.944444417953491;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;211519;23;1;43;0.7543859649122807;static;NA;5;5.333333492279053;2.8333332538604736;2;1;3;2.3333332538604736;2.75;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;91010;22;0;50;1;lossaversion;NA;3;4.5;2.1666667461395264;2.3333332538604736;1.3333333730697632;2.1666667461395264;4.166666507720947;2.777777671813965;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;2515512;23;0;50;1;repeated;NA;6;3;4.833333492279053;2.6666667461395264;3.3333332538604736;2.5;5.666666507720947;3.6666667461395264;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;51344;24;0;40;0.6666666666666666;dynamic;NA;6;6;4.166666507720947;3;4;3;5;4.19444465637207;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;1516452;37;0;86;6.142857142857143;repeated;NA;4;6.333333492279053;3.1666667461395264;3.6666667461395264;2.3333332538604736;4.166666507720947;4.333333492279053;4;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;1916452;20;1;53;1.127659574468085;repeated;NA;4;4.666666507720947;3.3333332538604736;2.3333332538604736;1;2.1666667461395264;4;2.9166665077209473;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;251344;20;1;93;13.285714285714286;dynamic;NA;8;6.333333492279053;5.333333492279053;4;1.3333333730697632;3.8333332538604736;5.333333492279053;4.361111164093018;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;141339;26;1;33;0.4925373134328358;explosion;NA;8;4.333333492279053;3.8333332538604736;2;3.3333332538604736;3;5.333333492279053;3.6388888359069824;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;241608;22;0;50;1;highstake;NA;6;6.5;3.3333332538604736;5.666666507720947;1.3333333730697632;1.5;6.166666507720947;4.083333492279053;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;111438;23;0;40;0.6666666666666666;fast;NA;8;4.666666507720947;3;6;4;2.1666667461395264;5.5;4.222222328186035;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;171555;21;0;50;1;explosion;NA;6;3.8333332538604736;4.5;2.3333332538604736;1;2.5;6.333333492279053;3.4166667461395264;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;1915512;25;1;55;1.2222222222222223;repeated;NA;6;6.333333492279053;3.8333332538604736;1.3333333730697632;1;2.6666667461395264;4.166666507720947;3.222222328186035;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;300952;22;1;86;6.142857142857143;lossaversion;NA;8;5.5;3.5;3;2;2.5;5.333333492279053;3.6388888359069824;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;916452;19;0;33;0.4925373134328358;repeated;NA;7;5.5;5.166666507720947;4;4.666666507720947;4.166666507720947;6;4.916666507720947;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;101454;23;1;56;1.2727272727272727;dynamic;NA;4;4;2.5;4;1.6666666269302368;3;4.833333492279053;3.3333332538604736;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;231640;30;0;6;0.06382978723404255;highstake;NA;6;6.833333492279053;6.333333492279053;6.666666507720947;3.3333332538604736;3.6666667461395264;3.8333332538604736;5.111111164093018;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;81041;24;0;50;1;explosion;NA;2;4.833333492279053;4;2.6666667461395264;3;2.1666667461395264;3.1666667461395264;3.305555582046509;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;91639;27;1;35;0.5384615384615384;dynamic;NA;5;4.833333492279053;3.8333332538604736;5;2;2.3333332538604736;5;3.8333332538604736;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;151339;24;0;50;1;explosion;NA;8;5;4.166666507720947;4;2.3333332538604736;3.5;5.166666507720947;4.027777671813965;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;151640;23;0;25;0.3333333333333333;highstake;NA;4;4.5;2.6666667461395264;4;1;1.8333333730697632;1.1666666269302368;2.527777671813965;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;301353;21;1;37;0.5873015873015873;highstake;NA;7;5;3.5;4.666666507720947;1.6666666269302368;1.8333333730697632;2.6666667461395264;3.222222328186035;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;160852;22;0;60;1.5;5x5;NA;8;6;4.666666507720947;5;2.3333332538604736;3.1666667461395264;6.166666507720947;4.55555534362793;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;1913042;24;1;40;0.6666666666666666;notrial;NA;7;5.5;2.3333332538604736;2.6666667461395264;1.6666666269302368;1.5;4.5;3.027777671813965;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;3113042;21;0;51;1.0408163265306123;notrial;NA;6;4.166666507720947;4.166666507720947;3;2.3333332538604736;2.1666667461395264;5.833333492279053;3.6111111640930176;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;2616452;25;1;50;1;repeated;NA;7;6.5;3;2.6666667461395264;1;1.3333333730697632;2;2.75;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;216452;21;1;25;0.3333333333333333;repeated;NA;2;3.5;4.5;1.3333333730697632;1.6666666269302368;1.5;4;2.75;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;31607;27;1;60;1.5;5x5;NA;6;5;4.333333492279053;3.3333332538604736;1;2.1666667461395264;2.6666667461395264;3.0833334922790527;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;251554;20;1;31;0.4492753623188406;dynamic;NA;3;4;4.333333492279053;1;1;2.6666667461395264;1.1666666269302368;2.3611111640930176;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;51607;22;0;52;1.0833333333333333;5x5;NA;8;5;4.5;1.6666666269302368;1.3333333730697632;4;6.333333492279053;3.805555582046509;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;241548;25;0;50;1;dynamic;NA;5;4;4;4;4;4;4;4;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;281118;25;1;57;1.3255813953488371;lossaversion;NA;3;5.166666507720947;3.1666667461395264;4;1.3333333730697632;2;4.833333492279053;3.4166667461395264;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;81034;21;1;30;0.42857142857142855;lossaversion;NA;3;5.666666507720947;2.5;3.3333332538604736;3;2.5;2.8333332538604736;3.305555582046509;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;917312;21;1;50;1;notrial;NA;2;6.166666507720947;3;2.3333332538604736;1;2.6666667461395264;1.5;2.777777671813965;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;81359;30;0;40;0.6666666666666666;dynamic;NA;3;5.5;3.8333332538604736;2.3333332538604736;1.6666666269302368;3.6666667461395264;1.8333333730697632;3.1388888359069824;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;310852;19;1;44;0.7857142857142857;5x5;NA;4;4.5;3.6666667461395264;3.3333332538604736;2;2;4.666666507720947;3.3611111640930176;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;1614052;21;1;50;1;notrial;NA;7;5.166666507720947;3.6666667461395264;2;1.6666666269302368;3;6.5;3.6666667461395264;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;191721;25;0;32;0.47058823529411764;5x5;NA;6;5.333333492279053;3.5;3.6666667461395264;1.6666666269302368;2.5;5.5;3.694444417953491;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;321729;26;1;75;3;dynamic;NA;6;5.666666507720947;3;4.666666507720947;3.3333332538604736;1.6666666269302368;5;3.8888888359069824;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;1915512;25;1;50;1;repeated;NA;6;6.333333492279053;3.8333332538604736;1.3333333730697632;1;2.6666667461395264;4.166666507720947;3.222222328186035;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;415512;23;0;40;0.6666666666666666;repeated;NA;6;5.5;4.833333492279053;3.6666667461395264;4.333333492279053;3.3333332538604736;5.833333492279053;4.583333492279053;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;1316452;18;0;50;1;repeated;NA;3;6;3.5;3.3333332538604736;1;1.6666666269302368;3.1666667461395264;3.1111111640930176;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;51600;20;1;44;0.7857142857142857;static;NA;1;6;3.8333332538604736;3.3333332538604736;4;3.3333332538604736;3.3333332538604736;3.972222089767456;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;615512;25;0;66;1.9411764705882353;repeated;NA;7;5;3.6666667461395264;4.333333492279053;2;2.3333332538604736;6;3.8888888359069824;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;101517;22;1;48;0.9230769230769231;20x20;NA;6;4.666666507720947;3.1666667461395264;3;1.6666666269302368;2.8333332538604736;5.166666507720947;3.4166665077209473;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;2913042;24;1;35;0.5384615384615384;notrial;NA;4;5.166666507720947;4;1.6666666269302368;1;1;1.5;2.3888888359069824;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;2015512;23;1;41;0.6949152542372882;repeated;NA;6;5;3;4.333333492279053;5;3.5;3.3333332538604736;4.027777671813965;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;261244;21;1;31;0.4492753623188406;dynamic;NA;2;5;1.6666666269302368;3.6666667461395264;2;1.5;2.5;2.722222328186035;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;191041;22;1;28;0.3888888888888889;explosion;NA;3;5;2.6666667461395264;1.6666666269302368;1;1.8333333730697632;3.3333332538604736;2.5833332538604736;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;31041;24;1;62;1.631578947368421;explosion;NA;4;5.166666507720947;4;2;1.6666666269302368;1.8333333730697632;2.8333332538604736;2.9166665077209473;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;1816452;21;0;33;0.4925373134328358;repeated;NA;3;5.666666507720947;5;3.3333332538604736;1;2.5;5.333333492279053;3.805555582046509;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;715512;20;0;40;0.6666666666666666;repeated;NA;8;5.833333492279053;3.6666667461395264;2.3333332538604736;2.3333332538604736;1.5;6.166666507720947;3.6388888359069824;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;21244;24;1;35;0.5384615384615384;dynamic;NA;2;4.5;3.8333332538604736;1.6666666269302368;2.6666667461395264;1.6666666269302368;1.8333333730697632;2.694444417953491;NA;NA;NA;NA
Crosetto2013;Crosetto and Filippin, JRU 2013;The “bomb” risk elicitation task;https://econpapers.repec.org/article/kapjrisku/v_3a47_3ay_3a2013_3ai_3a1_3ap_3a31-65.htm;BRET;281711;31;1;18;0.21951219512195122;fast;NA;2;4.833333492279053;2.5;2;1;2;2.8333332538604736;2.527777671813965;NA;NA;NA;NA
