bibkey,paper,task,subject,choice,r,treatment,country,city,longitude,lattitude
Nielsen2019,"Nielsen, JEBO 2019",BRET,346383,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346384,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346385,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346386,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346387,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346388,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346389,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346390,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346391,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346392,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346393,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346394,56,1.2727272727272727,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346395,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346396,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346397,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346398,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346399,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346400,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346401,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346402,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346403,44,0.7857142857142857,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346404,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346405,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346406,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346407,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346408,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346409,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346410,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346411,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346412,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346413,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346414,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346415,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346416,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346417,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346418,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346419,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346420,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346421,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346422,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346423,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346424,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346425,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346426,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346427,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346428,44,0.7857142857142857,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346429,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346430,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346431,56,1.2727272727272727,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346432,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346433,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346434,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346435,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346436,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346437,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346438,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346439,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346440,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346441,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346442,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346443,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346444,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346445,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346446,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346447,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346448,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346449,76,3.1666666666666665,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346450,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346451,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346452,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346453,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346454,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346455,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346456,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346457,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346458,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346459,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346460,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346461,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346462,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346463,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346464,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346465,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346466,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346467,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346468,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346469,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346470,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346471,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346472,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346473,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346474,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346475,56,1.2727272727272727,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346476,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346477,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346478,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346479,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346480,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346481,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346482,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346483,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346484,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346485,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346486,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346487,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346488,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346489,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346490,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346491,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346492,44,0.7857142857142857,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346493,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346494,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346495,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346496,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346497,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346498,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346499,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346500,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346501,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346502,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346503,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346504,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346505,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346506,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346507,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346508,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346509,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346510,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346511,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346512,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346513,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346514,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346515,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346516,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346517,64,1.7777777777777777,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346518,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346519,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346520,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346521,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346522,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346523,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346524,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346525,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346526,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346527,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346528,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346529,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346530,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346531,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346532,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346533,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346534,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346535,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346536,44,0.7857142857142857,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346537,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346538,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346539,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346540,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346541,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346542,60,1.5,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346543,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346544,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346545,60,1.5,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346546,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346547,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346548,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346549,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346550,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346551,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346552,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346553,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346554,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346555,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346556,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346557,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346558,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346559,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346560,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346561,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346562,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346563,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346564,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346565,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346566,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346567,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346568,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346569,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346570,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346571,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346572,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346573,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346574,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346575,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346576,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346577,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346578,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346579,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346580,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346581,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346582,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346583,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346584,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346585,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346586,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346587,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346588,44,0.7857142857142857,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346589,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346590,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346591,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346592,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346593,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346594,64,1.7777777777777777,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346595,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346596,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346597,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346598,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346599,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346600,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346601,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346602,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346603,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346604,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346605,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346606,56,1.2727272727272727,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346607,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346608,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346609,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346610,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346611,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346612,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346613,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346614,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346615,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346616,56,1.2727272727272727,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346617,56,1.2727272727272727,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346618,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346619,60,1.5,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346620,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346621,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346622,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346623,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346624,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346625,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346626,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346627,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346628,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346629,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346630,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346631,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346632,44,0.7857142857142857,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346633,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346634,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346635,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346636,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346637,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346638,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346639,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346640,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346641,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346642,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346643,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346644,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346645,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346646,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346647,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346648,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346649,60,1.5,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346650,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346651,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346652,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346653,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346654,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346655,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346656,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346657,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346658,16,0.19047619047619047,low stakes,United States,,,
